停留所名,事業者名,バス系統
志和田,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 吉部〜三谷駅入口〜県庁前〜湯田温泉"
若藪,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
野坂,山口市,阿東生活バス　徳佐西側線
長尾,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
萩反射炉,萩市,萩循環まぁーるバス［東回り］
長尾入口,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
如意ヶ滝,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
三原,山口市,阿東生活バス　徳佐西側線
前小畑,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
静ヶ浦,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
萩しーまーと,萩市,萩循環まぁーるバス［東回り］
田の浦,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
寂地峡入口,岩国市,"岩国生活交通バス：高根線, 寂地線"
通中学校前,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
山崎,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
吉賀大眉記念館前,萩市,萩循環まぁーるバス［東回り］
吉賀大眉記念館前,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
活簀場,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
小浦,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
栽培漁業センター前,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
鍛治屋,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 吉部〜三谷駅入口〜県庁前〜湯田温泉"
砂堂,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
通漁協前,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
大坪,山口市,阿東生活バス　徳佐西側線
法師越,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
田の浦口,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
神崎橋,岩国市,"岩国生活交通バス：高根線, 寂地線"
萩焼会館前,防長交通（株）,"萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越"
萩焼会館前,萩市,萩循環まぁーるバス［東回り］
長山団地入口,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
定期船のりば入口,萩市,"萩循環まぁーるバス［西回り］, 萩循環まぁーるバス［東回り］"
御船倉入口,萩市,萩循環まぁーるバス［東回り］
山崎上,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）"
大湊,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
萩焼窯元服部天龍前,萩市,萩循環まぁーるバス［東回り］
船平山駅前,山口市,阿東生活バス　徳佐西側線
正福寺入口,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
川尻,ブルーライン交通（株）,油谷島-人丸駅-古市駅
文化財早川邸前,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
新川交差点前,萩市,萩循環まぁーるバス［東回り］
宇津根上,山口市,阿東生活バス　徳佐西側線
新川,防長交通（株）,"青海大橋〜萩BC〜東萩駅前, 新山口駅〜萩BC〜東萩駅前（各停）, 萩BC〜東萩駅前〜惣良台入口, 東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜東萩駅前〜吉部, 萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越, 萩BC〜東萩駅前〜永田沖〜堀越"
新川南,萩市,萩循環まぁーるバス［東回り］
長門高キャンプ村前,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
上中の倉,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
コープ葬祭前,萩市,萩循環まぁーるバス［東回り］
雁島しろ魚通り,萩市,萩循環まぁーるバス［東回り］
女台場入口,萩市,萩循環まぁーるバス［東回り］
田野上,山口市,阿東生活バス　徳佐生雲線
澄坂,岩国市,"岩国生活交通バス：高根線, 寂地線"
椿東ショッピングセンター前,萩市,萩循環まぁーるバス［東回り］
通,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
熊谷美術館前,萩市,萩循環まぁーるバス［東回り］
片山,山口市,阿東生活バス　徳佐西側線
東萩駅前,萩市,"萩循環まぁーるバス［西回り］, 萩循環まぁーるバス［東回り］"
東萩駅前,防長交通（株）,"青海大橋〜萩BC〜東萩駅前, 秋芳洞〜萩BC〜東萩駅前, 新山口駅〜萩BC〜東萩駅前（各停）, 萩BC〜東萩駅前〜惣良台入口, 東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜東萩駅前〜吉部, 萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜東萩駅前〜永田沖〜堀越"
東萩駅前,中国ジェイアールバス（株）,防長線
寺町,萩市,萩循環まぁーるバス［東回り］
田野中,山口市,阿東生活バス　徳佐生雲線
萩看護学校前,萩市,萩循環まぁーるバス［西回り］
三戸原,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 吉部〜三谷駅入口〜県庁前〜湯田温泉"
千春楽前,萩市,萩循環まぁーるバス［西回り］
田野,山口市,阿東生活バス　徳佐生雲線
野山獄跡入口,萩市,萩循環まぁーるバス［東回り］
岩崎,山口市,阿東生活バス　徳佐生雲線
