停留所名,事業者名,バス系統
尾関,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）"
今井医院前,大口町,北部ルート
稲干場池,犬山市,入鹿・羽黒線
河北二丁目,大口町,"北部ルート, 中部ルート"
丹羽広域事務組合前,大口町,"北部ルート, 中部ルート"
杉山,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
富士,犬山市,入鹿・羽黒線
上小口学供,大口町,北部ルート
県営住宅前,大口町,北部ルート
蝉屋,犬山市,"楽田西部線, 入鹿・羽黒線"
上小口学供南,大口町,北部ルート
緑ヶ丘,名鉄バス（株）,"70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）"
野白,名鉄バス（株）,80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）
河北学供前,大口町,"北部ルート, 中部ルート"
南部高齢者活動センター,犬山市,楽田東部線
羽黒成海,犬山市,入鹿・羽黒線
上小口三丁目,大口町,"北部ルート, 中部ルート"
垣田集会所前,大口町,北部ルート
下蝉屋,犬山市,入鹿・羽黒線
新茅場,一宮市,170　i-バス　木曽川・北方コース
余野三丁目,大口町,北部ルート
産業団地西,大口町,北部ルート
金山公園,犬山市,入鹿・羽黒線
長者町団地南,岐阜乗合自動車（株）,"明治村線, 明治村線（長者町循環）"
長者町三丁目,犬山市,入鹿・羽黒線
神明橋,一宮市,170　i-バス　木曽川・北方コース
牛岩,犬山市,入鹿・羽黒線
柏森駅,大口町,"基幹ルート, 北部ルート"
飛高口,名鉄バス（株）,80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）
古知野高校前,名鉄バス（株）,"70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）"
ヴィアモール前,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）"
川端,大口町,"北部ルート, 中部ルート"
南部中学校西,犬山市,楽田西部線
若栗神社前,名鉄バス（株）,"36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
羽黒寺海道,犬山市,楽田西部線
木曽川中学校,名鉄バス（株）,"15イオンモール木曽川発　一宮駅, 15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）"
木曽川東小学校北,一宮市,170　i-バス　木曽川・北方コース
すずいクリニック前,大口町,北部ルート
徳林寺前,大口町,北部ルート
余野神社前,大口町,北部ルート
大毛,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
前野,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）"
安楽寺,犬山市,入鹿・羽黒線
安楽寺,岐阜乗合自動車（株）,明治村線
楽田原東,犬山市,楽田東部線
町営小口住宅,大口町,中部ルート
仲沖集会場,大口町,"北部ルート, 中部ルート"
余野四・五丁目,大口町,北部ルート
木曽川西部いこいの広場,一宮市,170　i-バス　木曽川・北方コース
高根,犬山市,入鹿・羽黒線
椿台団地,犬山市,楽田西部線
古知野口,名鉄バス（株）,41一宮駅発　江南駅（両郷町口　大山町経由）
島村,名鉄バス（株）,"36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
下小口二丁目,大口町,北部ルート
希望の橋,大口町,"基幹ルート, 北部ルート"
明治村,岐阜乗合自動車（株）,明治村線
コスモス眼科前,大口町,北部ルート
黒田南児童館南,一宮市,170　i-バス　木曽川・北方コース
愛栄通,名鉄バス（株）,"41一宮駅発　江南駅（両郷町口　大山町経由）, 70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）, 80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）"
外割田,名鉄バス（株）,"15イオンモール木曽川発　一宮駅, 15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）"
小口城址公園,大口町,北部ルート
南椿台団地,犬山市,楽田西部線
玉堂記念木曽川図書館,一宮市,170　i-バス　木曽川・北方コース
大日比野,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）"
米野東,犬山市,楽田西部線
下小口一丁目,大口町,北部ルート
東野口（江南市）,名鉄バス（株）,41一宮駅発　江南駅（両郷町口　大山町経由）
西小学校東,大口町,"基幹ルート, 北部ルート"
楽田追分,犬山市,楽田東部線
東野交番前,名鉄バス（株）,76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）
ヤマザキマザック東,大口町,北部ルート
賀茂神社北,一宮市,170　i-バス　木曽川・北方コース
島村口,名鉄バス（株）,"36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
入鹿,犬山市,入鹿・羽黒線
滝学園北,名鉄バス（株）,76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）
木曽川体育館,一宮市,170　i-バス　木曽川・北方コース
下小口学共前,大口町,北部ルート
玉ノ井寺東,一宮市,170　i-バス　木曽川・北方コース
外割田南,一宮市,170　i-バス　木曽川・北方コース
外割田南,名鉄バス（株）,"15イオンモール木曽川発　一宮駅, 15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）"
オークマ前,大口町,"基幹ルート, 北部ルート"
木曽川庁舎,一宮市,"138　i-バス　一宮コース, 170　i-バス　木曽川・北方コース"
木曽川庁舎,名鉄バス（株）,"15イオンモール木曽川発　一宮駅, 15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）"
西海戸,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）"
古知野福寿,名鉄バス（株）,76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）
滝学園前,名鉄バス（株）,41一宮駅発　江南駅（両郷町口　大山町経由）
勤労青少年ホーム,犬山市,楽田西部線
山田外科内科前,大口町,"基幹ルート, 北部ルート"
古知野南小学校前,名鉄バス（株）,"41一宮駅発　江南駅（両郷町口　大山町経由）, 46一宮駅発　江南駅（両郷町口　春明経由）, 46江南駅発　一宮駅（春明　両郷町口経由）, 70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）, 76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）, 80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）"
高田,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
玉ノ井駅東,一宮市,170　i-バス　木曽川・北方コース
寺西,犬山市,楽田東部線
県営楽田住宅,犬山市,楽田東部線
赤童子,名鉄バス（株）,"46一宮駅発　江南駅（両郷町口　春明経由）, 46江南駅発　一宮駅（春明　両郷町口経由）"
