停留所名,事業者名,バス系統
キリンビール前,湖国バス（株）,多賀線
甲崎,彦根観光バス（株）,稲枝循環線
多賀大社前駅口,湖国バス（株）,多賀線
河瀬口,湖国バス（株）,甲良線
多賀大社前駅,湖国バス（株）,多賀線
多賀西,湖国バス（株）,多賀線
国道多賀大社,湖国バス（株）,多賀線
多賀四ツ谷,湖国バス（株）,多賀線
河瀬駅東口,湖国バス（株）,甲良線
多賀若宮,湖国バス（株）,多賀線
多賀尼子,湖国バス（株）,多賀線
北河瀬,湖国バス（株）,甲良線
大岡,湖国バス（株）,多賀線
多賀町役場前,湖国バス（株）,多賀線
下西川,彦根観光バス（株）,稲枝循環線
美浜団地,彦根観光バス（株）,稲枝循環線
国道河瀬,湖国バス（株）,甲良線
上西川,彦根観光バス（株）,稲枝循環線
あけぼのパーク多賀,湖国バス（株）,多賀線
比良駅,江若交通（株）,130　比良登山線
大日本スクリーン多賀事業所,湖国バス（株）,多賀線
B＆G海洋センター前,湖国バス（株）,多賀線
湖国バス彦根営業所,湖国バス（株）,甲良線
名神多賀口,湖国バス（株）,多賀線
上岡部,彦根観光バス（株）,稲枝循環線
下坂下,京都バス（株）,10
下坂下,江若交通（株）,51　堅田葛川線
びわ湖東部中核工業団地,湖国バス（株）,多賀線
エフベーカリー前,湖国バス（株）,多賀線
出町（甲良町）,湖国バス（株）,甲良線
胡宮神社前,湖国バス（株）,多賀線
ダイニック前,湖国バス（株）,多賀線
参天製薬前,湖国バス（株）,多賀線
田原,彦根観光バス（株）,稲枝循環線
新海,彦根観光バス（株）,稲枝循環線
尼子駅,湖国バス（株）,甲良線
四手公園,湖国バス（株）,多賀線
稲枝支所前,彦根観光バス（株）,稲枝循環線
宮前,東近江市,大中線
ダイニックアストロパーク,湖国バス（株）,多賀線
尼子農協前,湖国バス（株）,甲良線
共栄社化学前,湖国バス（株）,多賀線
出路,彦根観光バス（株）,稲枝循環線
栗見出在家,東近江市,大中線
田附西,彦根観光バス（株）,稲枝循環線
新道足尾谷橋,京都バス（株）,10
本庄中,彦根観光バス（株）,稲枝循環線
田附,彦根観光バス（株）,稲枝循環線
農協前,彦根観光バス（株）,稲枝循環線
彦富西,彦根観光バス（株）,稲枝循環線
本庄,彦根観光バス（株）,稲枝循環線
尼子,湖国バス（株）,甲良線
彦富,彦根観光バス（株）,稲枝循環線
聖泉大学,彦根観光バス（株）,稲枝循環線
栗見新田,東近江市,大中線
彦富口,彦根観光バス（株）,稲枝循環線
甲良町役場,湖国バス（株）,甲良線
能登川北小前,東近江市,大中線
稲枝駅,彦根観光バス（株）,稲枝循環線
びわ湖バレイ前,江若交通（株）,68　びわ湖バレイ線
横関,湖国バス（株）,甲良線
志賀駅,江若交通（株）,68　びわ湖バレイ線
下稲葉,彦根観光バス（株）,稲枝循環線
甲良東小学校前（甲良町）,湖国バス（株）,甲良線
服部口,彦根観光バス（株）,稲枝循環線
金屋,湖国バス（株）,甲良線
正楽寺口,湖国バス（株）,甲良線
養護学校前（甲良）,湖国バス（株）,甲良線
楢崎,湖国バス（株）,甲良線
上稲葉,彦根観光バス（株）,稲枝循環線
福堂,東近江市,大中線
大中,東近江市,大中線
平,京都バス（株）,10
平,江若交通（株）,51　堅田葛川線
富之尾大橋,湖国バス（株）,甲良線
福堂東,東近江市,大中線
富之尾,湖国バス（株）,甲良線
乙女浜北,東近江市,大中線
堀切,近江八幡市,島・沖島町コース
堀切港,近江鉄道（株）,長命寺線
乙女浜,東近江市,大中線
休暇村近江八幡,近江鉄道（株）,長命寺線
山路西,東近江市,大中線
スポーツセンター前,東近江市,大中線
大中,近江八幡市,"島・沖島町コース, 島・岡山・王ノ浜コース"
松尾医院前,東近江市,大中線
図書館前,東近江市,大中線
能登川支所,東近江市,大中線
山路,東近江市,大中線
水谷整形外科2,東近江市,大中線
水谷整形外科1,東近江市,大中線
花折峠口,京都バス（株）,10
花折峠口,江若交通（株）,51　堅田葛川線
能登川駅西口,東近江市,大中線
能登川駅東口,東近江市,大中線
能登川駅,近江鉄道（株）,神崎線
能登川駅,東近江市・愛荘町・近江鉄道（株）,角能線
能登川口,近江鉄道（株）,神崎線
能登川口,東近江市・愛荘町・近江鉄道（株）,角能線
能登川南小口,東近江市,大中線
伊庭西,東近江市,大中線
佐野（能登川町）,近江鉄道（株）,神崎線
佐野（能登川町）,東近江市・愛荘町・近江鉄道（株）,角能線
伊庭,東近江市,大中線
佐生団地,近江鉄道（株）,神崎線
佐生団地,東近江市・愛荘町・近江鉄道（株）,角能線
