停留所名,事業者名,バス系統
白糸保育園,富士急静岡バス（株）,北山線　東高前〜白糸滝・猪の頭〜根原
白糸保育園前,富士急静岡バス（株）,北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士
杉原入口,富士急モビリティ（株）,東山循環線
中畑上,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
中畑上,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
中畑上,富士急モビリティ（株）,青年の家線
北原,富士急モビリティ（株）,東山循環線
足利医院前,富士急モビリティ（株）,東山循環線
大雲院,富士急モビリティ（株）,東山循環線
運動場前,富士急モビリティ（株）,チアーズガーデン循環線
中畑,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
中畑,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
中畑,富士急モビリティ（株）,"青年の家線, 印野本村線"
玉穂支所,富士急モビリティ（株）,チアーズガーデン循環線
白糸滝観光案内所前,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
市民交流センター入口,富士急モビリティ（株）,チアーズガーデン循環線
白糸の滝入口,富士急バス（株）,【富士五湖】（一部快速）富士山駅・新富士駅線
白糸の滝入口,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原, 新富士線　富士山駅〜精進湖・富士宮駅〜新富士駅"
久保,富士急モビリティ（株）,東山循環線
権現堂,富士急バス（株）,【富士五湖】河口湖駅・御殿場駅線
権現堂,富士急モビリティ（株）,富士学校線
権現堂,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
玉穂第二団地入口,富士急モビリティ（株）,チアーズガーデン循環線
西中前,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
西中前,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
西中前,富士急モビリティ（株）,"青年の家線, 印野本村線"
上町,富士急モビリティ（株）,"東山循環線, 駿河小山線, 上野線, 小山高校線, 御殿場霊園線"
白糸の滝,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
第二宿舎前,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
第二宿舎,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
第二宿舎前,富士急モビリティ（株）,"青年の家線, 印野本村線"
中畑南,富士急モビリティ（株）,印野本村線
白糸出張所,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
さくら道通り,富士急モビリティ（株）,チアーズガーデン循環線
西高前,富士急モビリティ（株）,チアーズガーデン循環線
須山御胎内,富士急モビリティ（株）,御殿場口登山線（富士登山バス）　Z
静岡富士病院前,富士急静岡バス（株）,北山線
静岡富士病院,富士急バス（株）,【富士五湖】（一部快速）富士山駅・新富士駅線
静岡富士病院,富士急静岡バス（株）,新富士線　富士山駅〜精進湖・富士宮駅〜新富士駅
フジヤマ病院入口,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
向村,富士急モビリティ（株）,東山循環線
静岡富士病院入口,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
市民交流センター,富士急モビリティ（株）,青年の家線
立石,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
玉穂支所入口,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
玉穂支所入口,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
玉穂支所入口,富士急モビリティ（株）,"青年の家線, 印野本村線"
白糸自然公園入口,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
中尾,富士急モビリティ（株）,チアーズガーデン循環線
白糸原,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
御殿場小学校前,富士急モビリティ（株）,"東山循環線, 駿河小山線, 上野線, 小山高校線, 御殿場霊園線"
ませ口上,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
ませ口上,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
ませ口上,富士急モビリティ（株）,"青年の家線, 印野本村線"
ぐみ沢,富士急バス（株）,【富士五湖】河口湖駅・御殿場駅線
ぐみ沢,富士急モビリティ（株）,"富士学校線, チアーズガーデン循環線"
ぐみ沢,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
川柳,富士急モビリティ（株）,印野本村線
狩渡橋,富士急モビリティ（株）,東山循環線
