停留所名,事業者名,バス系統
止々呂美南,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 箕面森町線（1系統）"
寺谷町,高槻市,"芝谷, 美しが丘"
下止々呂美,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
南条,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 忍頂寺車作線（81、85、181系統）"
阪急水無瀬駅,阪急バス（株）,若山台線（40、41、50、51系統）
霊園事務所前,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
八天の森,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
上成合,高槻市,成合・川久保
霊園八区,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
霊園五区,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
霊仙寺,高槻市,"南平台東, 萩谷"
安岡寺住宅,高槻市,"原・上の口, 田能"
安岡寺東,高槻市,"芝谷, 美しが丘"
中央公園,高槻市,日吉台
成合中町,高槻市,成合・川久保
西の口,高槻市,"南平台東, 萩谷"
霊園七区,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
生保,阪急バス（株）,忍頂寺車作線（89、90系統）
下の口,高槻市,塚脇・下の口
西山口,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
成合旭橋,高槻市,成合・川久保
学園前,高槻市,"原・上の口, 田能"
日吉台西,高槻市,日吉台
免山,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 忍頂寺車作線（81、85、181系統）"
霊園六区,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
東公園,高槻市,日吉台
阪急上牧駅,高槻市,道鵜（上牧）
成合,高槻市,成合・川久保
芝谷古墳前,高槻市,"芝谷, 美しが丘"
水源池,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
淀の原北,高槻市,道鵜（上牧）
茨木山手台七丁目,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
塚脇,高槻市,塚脇・下の口
庄之本,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 忍頂寺車作線（81、85、181系統）"
クリーンセンター前,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
南公園,高槻市,日吉台
上奈佐原,高槻市,"南平台東, 萩谷"
北くずは,京阪バス（株）,"9男山北右回り, 10男山北左回り, 12男山車庫〜くずは, 10さくら小〜くずは, 11B北右回り泉左回り, 20男山東右回り, 21男山東左回り"
伏原,高槻市,塚脇・下の口
西之川原橋,高槻市,"塚脇・下の口, 南平台東"
上牧北,高槻市,道鵜（上牧）
淀の原南,高槻市,道鵜（上牧）
服部,高槻市,"原・上の口, 田能, 塚脇・下の口"
団地入口,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
日吉台西公園,高槻市,美しが丘
平安女学院大学,高槻市,南平台東
芝谷東,高槻市,"芝谷, 美しが丘"
日吉台口,高槻市,"日吉台, 美しが丘"
国道上牧西,高槻市,道鵜（上牧）
日吉台東口,高槻市,成合・川久保
上牧中央,高槻市,道鵜（上牧）
東上牧,高槻市,道鵜（上牧）
西之川原中,高槻市,塚脇・下の口
北摂池田メモリアルパーク前,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
大門北,阪急バス（株）,忍頂寺車作線（89、90系統）
芝谷町,高槻市,芝谷
梶原東,高槻市,梶原
緑地公園前,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
西之川原,高槻市,塚脇・下の口
持国天橋,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
美しが丘西,高槻市,美しが丘
中くずは,京阪バス（株）,"9男山北右回り, 10男山北左回り, 12男山車庫〜くずは, 10さくら小〜くずは, 11B北右回り泉左回り, 20男山東右回り, 21男山東左回り"
美しが丘,高槻市,美しが丘
磐手橋,高槻市,成合・川久保
平安女学院大学東,高槻市,南平台東
浦堂,高槻市,"原・上の口, 田能, 塚脇・下の口"
上牧南,高槻市,道鵜（上牧）
手水ヶ谷,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
大門南,阪急バス（株）,忍頂寺車作線（89、90系統）
宮之川原,高槻市,塚脇・下の口
馬場,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 忍頂寺車作線（81、85、181系統）"
奥垣内,阪急バス（株）,忍頂寺車作線（89、90系統）
梶原,高槻市,梶原
服部図書館前,高槻市,芝谷
梶原西,高槻市,梶原
勝尾寺,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
発電所前,阪急バス（株）,北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）
奥天神,高槻市,日吉台
古曽部防災公園,高槻市,美しが丘
南平台小学校前,高槻市,南平台東
別所本町公園北,高槻市,美しが丘
桑原,阪急バス（株）,忍頂寺車作線（89、90系統）
大阪医科薬科大学（薬学部）,高槻市,阿武山・塚原
北南平台,高槻市,奈佐原
奈佐原,高槻市,"奈佐原, 萩谷"
古曽部台,高槻市,美しが丘
彩都粟生北五丁目,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
五領公民館前,高槻市,道鵜（上牧）
萩之庄,高槻市,梶原
別所本町公園南,高槻市,美しが丘
磐手校前,高槻市,成合・川久保
大和北,高槻市,阿武山・塚原
北中央公園前,阪急バス（株）,東能勢線（130、131、132、133、134、135、136、139系統）
大蔵司北,高槻市,塚脇・下の口
伏尾台センター,阪急バス（株）,東能勢線（130、131、132、133、134、135、136、139系統）
消防署前,高槻市,阿武山・塚原
幼稚園前,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
彩都あかね3,阪急バス（株）,"北大阪ネオポリス線（23、24、25、26、27系統）、東能勢線（126系統）, 忍頂寺車作線（81、85、181系統）"
樟葉駅,京阪バス（株）,"西船橋循環, 84船橋住宅・牧野循環, 90樟葉駅〜藤阪ハイツ, 32くずは〜八幡, 男山南線, 6Fしで原〜くずは, 7F長谷〜くずは, 15くずは〜枚方ハイツ, 8中ノ山循環, 8F中央センタ〜くずは, 9男山北右回り, 10男山北左回り, 12男山車庫〜くずは, 14くずは〜男山車庫, 10さくら小〜くずは, 11B北右回り泉左回り, 20男山東右回り, 21男山東左回り, 21（深夜）樟葉〜車庫, 13Bくずは〜京阪橋本, 13男山車庫〜くずは, 40くずは〜男山車庫, 41くずは〜八幡, 5男山循環コミバス, 5F318棟前〜くずは, 1くずは〜ポエム北山, 2くずは〜ポエム北山, 2Aくずは〜ポエム北山, 大2くずは〜ポエム北山, 大2Aくずは〜ポエム, 3くずは〜枚方ハイツ, 2（深夜）樟葉〜ポエム, NS　樟葉駅〜北山中央, 19水珀循環, 19F水珀〜くずは, 19A新水珀循環, くずは山手線, 16くずは〜松井山手, 16Aくずは〜松井山手, 31くずは〜新田辺, 30くずは〜松井山手, NS　樟葉駅〜摂南北口, 30Aくずは〜摂南北口, 67Dくずは〜新田辺, 67DRくずは〜新田辺, 39枚方市北口〜樟葉駅, 88田ノ口団地〜樟葉駅, 96スポーツC〜樟葉駅, 94樟葉駅〜長尾駅, 92樟葉〜枚カントリ口, 93樟葉〜長外〜枚カン, 97樟葉〜牧高〜藤阪ハ"
緑が丘,高槻市,"原・上の口, 田能, 芝谷, 塚脇・下の口"
桧尾川,高槻市,梶原
彩都やまぶき五丁目,阪急バス（株）,彩都線（21、22系統）、粟生団地線（29系統）
保育園前,阪急バス（株）,茨木サニータウン線（77、83、86、87系統）
上天神,高槻市,日吉台
