停留所名,事業者名,バス系統
学研奈良登美ヶ丘駅,奈良交通（株）,"56　祝園駅ー学研奈良登美ヶ丘駅, 58　祝園駅ー学研奈良登美ヶ丘駅（NTTけいはんな経由）, 59　祝園駅ー学研奈良登美ヶ丘駅, 77　学研奈良登美ヶ丘駅ー高の原駅, 82　高山サイエンスタウンー高の原駅, 109・110　学園前駅ー学研奈良登美ヶ丘駅, 【文】同志社国際学院（学研奈良登美ヶ丘駅）"
北大和二丁目,奈良交通（株）,129・130　学園前駅（北）ー学研北生駒駅
地区センター,奈良交通（株）,"129・130　学園前駅（北）ー学研北生駒駅, 134　高山サイエンスタウンー学研北生駒駅"
山脇,奈良交通（株）,【文】興東館柳生中学校ー北野山
かえで通り中央,奈良交通（株）,"69　稲倉ーひかりが丘, 70　宛の木ーひかりが丘, 168　生駒駅ーひかりが丘, 170　ひかりが丘ー東生駒駅, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘, 173　白庭台駅ーひかりが丘, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口"
鵄山,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 156　富雄駅ー生駒北スポーツセンター"
学研奈良登美ヶ丘駅（南）,奈良交通（株）,"102　学園前駅ー鹿ノ台北二丁目, 103　鹿ノ台北二丁目ー学園前駅, 112・113　学園前駅（北）ー鹿ノ台北二丁目"
四季の森公園,奈良交通（株）,"129・130　学園前駅（北）ー学研北生駒駅, 134　高山サイエンスタウンー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
北大和五丁目,奈良交通（株）,129・130　学園前駅（北）ー学研北生駒駅
両,奈良交通（株）,"96　JR奈良駅ー下狭川, 105・106　広岡ーJR奈良駅西口, 【文】広岡ー興東館柳生中学校"
白庭台住宅,奈良交通（株）,"69　稲倉ーひかりが丘, 70　宛の木ーひかりが丘, 168　生駒駅ーひかりが丘, 170　ひかりが丘ー東生駒駅, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘, 173　白庭台駅ーひかりが丘, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口"
阪原北出,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅, 102　JR奈良駅西口ー邑地中村, 【文】興東館柳生中学校ー北野山"
上大町,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 155　富雄駅ー学研北生駒駅, 156　富雄駅ー生駒北スポーツセンター, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口"
北大和一丁目,奈良交通（株）,"129・130　学園前駅（北）ー学研北生駒駅, 134　高山サイエンスタウンー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
東登美ヶ丘六丁目東,奈良交通（株）,"6　東登美ヶ丘六丁目東ー学園前駅（北）, 77　学研奈良登美ヶ丘駅ー高の原駅"
学研北生駒駅,奈良交通（株）,"125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 129・130　学園前駅（北）ー学研北生駒駅, 134　高山サイエンスタウンー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン, 151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 155　富雄駅ー学研北生駒駅, 156　富雄駅ー生駒北スポーツセンター, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口"
東登美ヶ丘六丁目,奈良交通（株）,"6　東登美ヶ丘六丁目東ー学園前駅（北）, 77　学研奈良登美ヶ丘駅ー高の原駅"
押熊・神功,奈良交通（株）,77　学研奈良登美ヶ丘駅ー高の原駅
右京五丁目,奈良交通（株）,7　高の原駅ー神功四丁目
掛橋,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 155　富雄駅ー学研北生駒駅, 156　富雄駅ー生駒北スポーツセンター"
