停留所名,事業者名,バス系統
上房,高梁市,生活福祉バス（川上地域）光松線
半田山ハイツ中区,岡山電気軌道（株）・中鉄バス（株）,半田山津高台線
芳賀団地南,中鉄バス（株）,"一宮東線, リサーチパーク線, リハビリセンター線"
畑谷,北振バス（株）,井原〜弥高山入口
栄町,瀬戸内市,長船北線
半田山ハイツ南区,岡山電気軌道（株）・中鉄バス（株）,半田山津高台線
大塚,瀬戸内市,美和線
下の原南・旭川荘南地区前,両備ホールディングス（株）,"岡山駅旭川荘線, 高島駅旭川荘線"
沼西,宇野自動車（株）,"250号線, ネオ瀬戸線, 東岡山線"
江川,宇野自動車（株）,"林野線, ネオポリス線, 山陽団地循環"
エブリイOkanaka津高店前,岡山電気軌道（株）・中鉄バス（株）,"国立病院線, 国立病院線（臨時運行）, 免許センター線"
佐山東,備前市,"東鶴山線, 南北閑谷学校のぞみ線"
鶴山小学校前,備前市,"東鶴山線, 南北閑谷学校のぞみ線"
ゆめトピア長船,瀬戸内市,"美和線, 長船北線"
瀬戸内市長船庁舎前,備前市,東鶴山線
長船駅,備前市,東鶴山線
長船駅,瀬戸内市,"美和線, 長船北線"
東が丘団地,宇野自動車（株）,"四御神線, 東岡山線"
東が丘団地中,宇野自動車（株）,"四御神線, 東岡山線"
中尾,宇野自動車（株）,"250号線, ネオ瀬戸線, 東岡山線"
半田山ハイツ西区,岡山電気軌道（株）・中鉄バス（株）,半田山津高台線
津高台団地中,岡山電気軌道（株）・中鉄バス（株）,半田山津高台線
漁協頭島支所前,備前市,頭島線
