停留所名,事業者名,バス系統
中組,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅前〜高藪下〜家戸内"
岡の内入口,茨城交通（株）,"大子営業所〜梨野沢〜地瀬, 大子駅前〜梨野沢〜地瀬"
天橋本通り,北茨城市,石岡線
精華小学校前,北茨城市,"磯原線, 華川線"
矢田岩花,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
虹の丘入口,茨城交通（株）,大子駅前〜フォレスパ大子
フォレスパ大子,茨城交通（株）,大子駅前〜フォレスパ大子
木皿,北茨城市,磯原線
ときわ団地入口,北茨城市,"磯原線, 石岡線"
北茨城郵便局前,北茨城市,"磯原線, 華川線, 石岡線, 大津線, 中郷線"
豊田,北茨城市,石岡線
瀧病院前,北茨城市,"磯原線, 石岡線, 中郷線"
滑石,茨城交通（株）,"大子営業所〜梨野沢〜地瀬, 大子駅前〜梨野沢〜地瀬"
磯原中学校前,北茨城市,磯原線
永戸,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり"
天橋,北茨城市,磯原線
磯原駅西口,北茨城市,"磯原線, 華川線, 石岡線, 大津線, 中郷線"
小吹,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前"
センターやみぞ前,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子A循環, 大子B循環, 大子営業所〜池田中〜大子駅, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜フォレスパ大子, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜大子営業所, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
里川入口,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
筑波銀行前,北茨城市,中郷線
ふれあいセンター入口,北茨城市,中郷線
大塚,北茨城市,石岡線
内大野,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅前〜高藪下〜家戸内"
徳田山口,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
JA大子支所前,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜池田中〜大子駅, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜フォレスパ大子, 大子駅前〜大子営業所, 唐竹久保〜池田中〜大子駅"
下の内入口,茨城交通（株）,"大子営業所〜梨野沢〜地瀬, 大子駅前〜梨野沢〜地瀬"
大子営業所,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子A循環, 大子B循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜池田中〜大子駅, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜大子営業所, 大子駅前〜唐竹久保"
池田中,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜池田中〜大子駅, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜フォレスパ大子, 大子駅前〜大子営業所, 唐竹久保〜池田中〜大子駅"
大森医院前,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
池田,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜池田中〜大子駅, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜フォレスパ大子, 大子駅前〜大子営業所, 唐竹久保〜池田中〜大子駅"
中村入口,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前"
老人ホーム入口,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保"
旧消防署前［北茨城市］,北茨城市,中郷線
中郷第一小学校入口,北茨城市,中郷線
上の畑,北茨城市,石岡線
八戸橋,茨城交通（株）,大子駅前〜盛泉
椢立目,茨城交通（株）,"大子営業所〜梨野沢〜地瀬, 大子駅前〜梨野沢〜地瀬"
芦野倉,茨城交通（株）,大子駅前〜盛泉
鉱業所下,北茨城市,石岡線
徳田宿上,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
石岡スポーツ広場前,北茨城市,"石岡線, 中郷線"
黒羽根道,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前, 大子駅前〜盛泉"
志那志口,茨城交通（株）,大子駅前〜盛泉
大子温泉入口,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保"
上岡,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前, 大子駅前〜盛泉"
徳田宿下,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
上金沢,茨城交通（株）,大子駅前〜盛泉
久慈橋場,茨城交通（株）,大子駅前〜盛泉
下桜井市営団地前,北茨城市,中郷線
近町,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前, 大子駅前〜盛泉"
相川口,茨城交通（株）,大子駅前〜盛泉
下金沢,茨城交通（株）,大子駅前〜盛泉
生瀬小学校,茨城交通（株）,"生瀬小学校〜高藪下〜大子営業所, 大子駅前〜高藪下〜家戸内"
常磐炭鉱前,北茨城市,"石岡線, 中郷線"
依上,茨城交通（株）,大子駅前〜盛泉
鷺の巣,茨城交通（株）,大子駅前〜盛泉
旧上岡小学校前,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前, 大子駅前〜盛泉"
上岡橋,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前, 大子駅前〜盛泉"
上桜井,北茨城市,中郷線
大子消防署前,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜池田中〜大子駅, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜フォレスパ大子, 大子駅前〜大子営業所, 唐竹久保〜池田中〜大子駅"
田野河原,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前, 大子駅前〜盛泉"
仲の内入口,茨城交通（株）,"大子営業所〜森の前, 大子駅前〜森の前, 大子駅前〜盛泉"
徳田竹の内,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
池田橋,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保"
愛宕町（大子）,茨城交通（株）,"大子営業所〜森の前, 大子営業所〜梨野沢〜地瀬, 大子駅前〜森の前, 大子駅前〜盛泉, 大子駅前〜梨野沢〜地瀬"
足洗,北茨城市,中郷線
中郷中学校入口,北茨城市,中郷線
金町,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜池田中〜大子駅, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
大子警察署前,茨城交通（株）,"大子A循環, 大子B循環, 大子駅前〜フォレスパ大子, 大子駅前〜大子営業所"
柳町,茨城交通（株）,大子駅前〜高藪下〜家戸内
松井,北茨城市,中郷線
えみの里前,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
古宿,茨城交通（株）,大子駅前〜高藪下〜家戸内
京塚,茨城交通（株）,大子駅前〜高藪下〜家戸内
前柏原,茨城交通（株）,大子駅前〜高藪下〜家戸内
入柏原,茨城交通（株）,大子駅前〜高藪下〜家戸内
大子局前,茨城交通（株）,"大子A循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜池田中〜大子駅, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅〜池田中〜蛇穴, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
根本,茨城交通（株）,"大子営業所〜馬次入口, 大子駅前〜高藪下〜家戸内, 大子駅前〜馬次入口"
本町（大子町）,茨城交通（株）,"大子A循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜池田中〜大子駅, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅〜池田中〜蛇穴, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜唐竹久保, 唐竹久保〜池田中〜大子駅"
