停留所名,事業者名,バス系統
平川,北九州市,"二島〜岩屋線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
安養寺下,北九州市,小竹〜二島駅線
朝日ヶ丘,西鉄バス北九州（株）,"60系統, 63系統, 83系統"
はまゆう団地,北九州市,夏井ヶ浜・はまゆう〜遠賀川駅線
柄杓田分道,西鉄バス北九州（株）,"40系統-3, 45系統-2, 63系統"
深町,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）"
大里東口,西鉄バス北九州（株）,"60系統, 63系統, 70・72系統, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 95系統"
小石観音前,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線"
東四丁目,西鉄バス北九州（株）,"60系統, 63系統, 83系統"
大里団地前,西鉄バス北九州（株）,83系統
波打町,北九州市,渡場〜安瀬線
火の坂,北九州市,"岩屋〜大鳥居線, 小学・中学通学便"
内小竹第二,北九州市,小竹〜二島駅線
内小竹公民館前,北九州市,"二島〜岩屋線, 鶴松〜若松高校線（渡場）, 小石〜若松商業・二島線"
奥田一丁目,西鉄バス北九州（株）,"60系統, 63系統, 83系統"
北浜,北九州市,渡場〜安瀬線
上中畑,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線"
内小竹第一,北九州市,小竹〜二島駅線
栄盛川,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）"
白山神社入口,北九州市,小竹〜二島駅線
永黒,西鉄バス北九州（株）,"60系統, 63系統, 83系統"
中央卸売市場,西鉄バス北九州（株）,99系統
中畑,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線"
東通六丁目,西鉄バス北九州（株）,"60系統, 63系統, 70・72系統, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 95系統"
竹並公民館前,北九州市,小学・中学通学便
奥田口,西鉄バス北九州（株）,"60系統, 63系統, 83系統"
桜町,北九州市,渡場〜安瀬線
平原,西鉄バス北九州（株）,"60系統, 63系統"
花房小学校前,北九州市,"二島〜岩屋線, 鶴松〜若松高校線（渡場）, 小学・中学通学便, 小石〜若松商業・二島線"
上中条,西鉄バス北九州（株）,"40系統-3, 63系統"
松崎町,西鉄バス北九州（株）,"60系統, 63系統, 83系統"
第一東畑町,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線"
花野路中央,北九州市,折尾〜芦屋線
神山住宅前,西鉄バス北九州（株）,"40系統-3, 45系統-2, 63系統"
西港郵便局前,西鉄バス北九州（株）,99系統
暁の鐘学園,北九州市,小竹〜二島駅線
稲国橋,北九州市,"岩屋〜大鳥居線, 小学・中学通学便"
中二十町,西鉄バス北九州（株）,83系統
西畑町,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線"
第二東畑町,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, 小石〜渡場・若松病院線"
西園町,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）"
ハザマ峠口,北九州市,小竹〜二島駅線
田屋,北九州市,夏井ヶ浜・はまゆう〜遠賀川駅線
竹並,北九州市,小学・中学通学便
花野路西,北九州市,折尾〜芦屋線
柄杓田,西鉄バス北九州（株）,"40系統-3, 63系統"
山ノ堂11番,北九州市,高塔・石峰〜若松病院線
青葉台西二丁目,北九州市,"折尾〜芦屋線, 鶴松〜若松高校線（渡場）"
産業医科大学若松病院,北九州市,"小石〜渡場・若松病院線, 高塔・石峰〜若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 中央病院〜遠賀川駅線"
第十五区公民館前,北九州市,高塔・石峰〜若松病院線
山ノ堂5番,北九州市,高塔・石峰〜若松病院線
円楽寺,西鉄バス北九州（株）,"60系統, 63系統"
花野路一丁目,北九州市,"折尾〜芦屋線, 鶴松〜若松高校線（渡場）"
柏原,北九州市,夏井ヶ浜・はまゆう〜遠賀川駅線
大井戸町,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）"
日明工業団地口,西鉄バス北九州（株）,99系統
白山2丁目,北九州市,高塔・石峰〜若松病院線
大里,西鉄バス北九州（株）,"60系統, 63系統, 70・72系統, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 95系統"
若松郵便局前,北九州市,"小石〜渡場・若松病院線, 高塔・石峰〜若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 中央病院〜遠賀川駅線"
戸ノ上一丁目,西鉄バス北九州（株）,47循環
中川町,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 渡場〜安瀬線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）"
江川小学校前,北九州市,"岩屋〜大鳥居線, 小学・中学通学便"
蜑住公民館下,北九州市,岩屋〜大鳥居線
伊川,西鉄バス北九州（株）,"40系統-3, 45系統-2, 60系統, 63系統"
萩ヶ丘公園入口,西鉄バス北九州（株）,83系統
洞山入口,北九州市,夏井ヶ浜・はまゆう〜遠賀川駅線
柳御所,西鉄バス北九州（株）,47循環
青葉台中央公園前,北九州市,"二島〜小倉線, 折尾〜浅川線, 折尾〜芦屋線, 鶴松〜若松高校線（渡場）"
若松区役所前,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 高塔・石峰〜若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 中央病院〜遠賀川駅線"
花野路三丁目,北九州市,"二島〜小倉線, 折尾〜芦屋線, 鶴松〜若松高校線（渡場）"
佐藤公園下,北九州市,高塔・石峰〜若松病院線
ウイングプラザ前,北九州市,"小石〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 高塔・石峰〜若松病院線, 二島〜渡場・若松病院線"
サイエンスパーク,北九州市,"二島〜小倉線, 折尾〜浅川線"
花美坂,北九州市,折尾〜芦屋線
洞北中学校入口,北九州市,小学・中学通学便
新大谷町南公園,北九州市,高塔・石峰〜若松病院線
明治町銀天街前,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 高塔・石峰〜若松病院線"
中川町交差点,北九州市,"小石〜渡場・若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 中央病院〜遠賀川駅線"
大里戸ノ上,西鉄バス北九州（株）,47循環
禅覚寺入口,北九州市,畠田〜鴨生田線
発電所前,西鉄バス北九州（株）,99系統
洞北中学校前,北九州市,小学・中学通学便
戸ノ上中学校前,西鉄バス北九州（株）,"急行恒見営循環, 47循環"
門司駅前,西鉄バス北九州（株）,"47循環, 49系統, 6系統, 60系統, 63系統, 70・72系統, 70・77系統＿1, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 77系統＿2, 83系統, 95系統"
畠田一丁目北公園,北九州市,畠田〜鴨生田線
エスト本町東口,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 中央病院〜遠賀川駅線"
畑谷町（若潮寮前）,北九州市,高塔・石峰〜若松病院線
寺内,西鉄バス北九州（株）,"急行恒見営循環, 47循環"
本町,北九州市,"小石〜渡場・若松病院線, 渡場〜安瀬線, 高塔・石峰〜若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）, 中央病院〜遠賀川駅線"
芦屋中央病院下,北九州市,"二島〜小倉線, 折尾〜日吉台・水巻中央線, 折尾〜芦屋線, 鶴松〜若松高校線（渡場）, 中央病院〜遠賀川駅線"
柳町,西鉄バス北九州（株）,83系統
畑谷町1号公園,北九州市,高塔・石峰〜若松病院線
畠田,北九州市,"二島〜岩屋線, 鶴松〜若松高校線（渡場）, 小学・中学通学便, 小石〜若松商業・二島線"
浜條,西鉄バス北九州（株）,"40系統-3, 45系統-2, 60系統"
芦屋釜の里前,北九州市,夏井ヶ浜・はまゆう〜遠賀川駅線
芦屋中央病院玄関前,北九州市,"折尾〜日吉台・水巻中央線, 中央病院〜遠賀川駅線"
畠田一丁目中公園,北九州市,畠田〜鴨生田線
大橋通り,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 島郷〜戸畑線, 小石〜渡場・若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 中央病院〜遠賀川駅線"
大橋通り,西鉄バス北九州（株）,"40系統-1, 40系統-2, 71・91系統, 90系統, 91系統"
柳町二丁目,西鉄バス北九州（株）,"47循環, 49系統, 6系統, 83系統, 95系統"
青葉台東,北九州市,"二島〜小倉線, 折尾〜浅川線, 折尾〜芦屋線, 鶴松〜若松高校線（渡場）"
大久保,西鉄バス北九州（株）,"急行恒見営循環, 47循環"
戸ノ上神社前,西鉄バス北九州（株）,47循環
青葉台西五丁目,北九州市,"二島〜小倉線, 折尾〜浅川線"
若松渡場,北九州市,"小石〜渡場・若松病院線, 渡場〜安瀬線, 二島〜渡場・若松病院線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）"
製鉄飛幡門,西鉄バス北九州（株）,"1系統＿3, 2循環, 27系統, 28系統, 40系統-1, 40系統-2, 42系統, 44系統, 70・72系統, 70・77系統＿1, 70系統, 74系統＿2, 7M・7系統, 93系統"
畠田二丁目公園,北九州市,畠田〜鴨生田線
若松南海岸通り,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 渡場〜安瀬線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 中央病院〜遠賀川駅線"
戸畑営業所,西鉄バス北九州（株）,"1系統＿3, 2循環, 44系統, 70・72系統, 70・77系統＿1, 70系統, 74系統＿2"
戸畑渡場,西鉄バス北九州（株）,"44系統, 70・72系統, 70・77系統＿1, 70系統, 74系統＿2"
本町三丁目,北九州市,"小石〜渡場・若松病院線, 渡場〜安瀬線, 高塔・石峰〜若松病院線, 脇ノ浦・外小竹〜若松病院線, 宮前町〜若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線, 脇田・小石〜渡場線, 鶴松〜若松高校線（渡場）, 頃末〜若松高校線（若松営）, 中央病院〜遠賀川駅線"
中町,西鉄バス北九州（株）,"63系統, 70・72系統, 70・77系統＿1, 70・77系統＿2, 70系統, 72・77系統, 74系統＿2, 75系統, 77系統＿2"
若松駅,北九州市,"小石〜小倉線, 二島〜小倉線, 島郷〜戸畑線, 高塔・石峰〜若松病院線, 二島〜渡場・若松病院線, 折尾〜産医大線"
若松駅前,西鉄バス北九州（株）,"40系統-1, 40系統-2, 71・91系統, 90系統"
高田二丁目,西鉄バス北九州（株）,"47循環, 49系統, 6系統, 83系統, 95系統"
若松市民会館前,北九州市,"小石〜小倉線, 二島〜小倉線, 脇田・小石〜戸畑線, エコタウン〜戸畑線, 小石〜渡場・若松病院線, 高塔・石峰〜若松病院線, 頃末〜若松高校線（若松営）"
畠田三丁目,北九州市,"二島〜小倉線, 島郷〜戸畑線, 折尾〜産医大線, 鶴松〜若松高校線（渡場）"
