停留所名,事業者名,バス系統
古間,信濃町,"荒瀬原線, 国道線"
諏訪の原,信濃町,荒瀬原線
総合体育館前,信濃町,荒瀬原線
柳沢南,中野市,倭・科野地区（たかやしろライン）
黒姫公会堂前,信濃町,長水・仁之倉線
お宮前,信濃町,長水・仁之倉線
土橋宮下,長電ハイヤー,楽ちんバス西・北部ルート
真宝寺,中野市,豊田地域（ふるさとライン）
十一屋前,信濃町,"長水・仁之倉線, 北信・高山線"
信濃小中学校,信濃町,"熊坂・野尻線, 高沢・六月線, 黒姫高原・瑞穂線, 石橋・板橋線, 長水・仁之倉線, 北信・高山線"
旧古間小学校前,信濃町,荒瀬原線
土橋,長電ハイヤー,楽ちんバス西・北部ルート
柳沢,長電バス（株）,中野木島線
北永江,長電バス（株）,永田・親川線
古間松尾,信濃町,"国道線, 長水・仁之倉線, 北信・高山線"
踏切前,小谷村,土谷線
中央橋前,小谷村,"小谷線, 土谷線, 北小谷線"
小古間口,信濃町,荒瀬原線
奥手山公会堂,中野市,豊田地域（ふるさとライン）
下町ステーション,中野市,倭・科野地区（たかやしろライン）
吹野団地入口,信濃町,荒瀬原線
永田,長電バス（株）,永田・親川線
永田バス停,中野市,豊田地域（ふるさとライン）
溝口,長電バス（株）,堀越線
えんめい茶前,信濃町,長水・仁之倉線
吹野,信濃町,荒瀬原線
小古間（18号）,信濃町,"国道線, 北信・高山線"
宮下,長電バス（株）,合庁線
下里瀬公民館前,小谷村,"小谷線, 土谷線, 北小谷線"
中須賀川,長電ハイヤー,楽ちんバス西・北部ルート
南町,信濃町,荒瀬原線
船岳,信濃町,荒瀬原線
船岳公会堂前,信濃町,荒瀬原線
南沖団地,長電バス（株）,永田・親川線
仁の蔵前,信濃町,長水・仁之倉線
小古間（長水・仁之倉線）,信濃町,長水・仁之倉線
一本木南,長電バス（株）,合庁線
下里瀬,小谷村,"小谷線, 土谷線, 北小谷線"
南永江交流センター,中野市,豊田地域（ふるさとライン）
黒姫,信濃町,長水・仁之倉線
