停留所名,事業者名,バス系統
横沢車庫前,羽後交通（株）,角館・六郷線
横沢車庫前,大仙市,コミュニティバス長信田線
尊仏（狗留尊仏神社前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
赤平,由利本荘市,市コミバス　7岩城線
大台入口,秋田市,南部線雄和Bコース
八木山（会館前）,大仙市,西仙北地域市民バス上戸川・白坂線
はなれ山,羽後交通（株）,（急行）本荘・秋田線
北楢岡下町,大仙市,コミュニティバス杉山田線
岩城小学校,由利本荘市,市コミバス　7岩城線
命ヶ沢,秋田市,南部線雄和Bコース
萱ヶ沢上丁,秋田市,南部線雄和Bコース
亀田出張所,由利本荘市,"市コミバス　7岩城線, 市コミバス　8南沢線"
北楢岡中町,大仙市,コミュニティバス杉山田線
萱ヶ沢下丁,秋田市,南部線雄和Bコース
横沢,大仙市,コミュニティバス長信田線
横沢,羽後交通（株）,角館・六郷線
亀田郵便局,由利本荘市,市コミバス　8南沢線
中里温泉前,大仙市,コミュニティバス長信田線
秋通（会館前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
北楢岡上町,大仙市,コミュニティバス杉山田線
内大坪,大仙市,コミュニティバス杉山田線
上古道,羽後交通（株）,大曲・角館線
最上町,由利本荘市,市コミバス　7岩城線
中里,大仙市,コミュニティバス長信田線
中里,羽後交通（株）,角館・六郷線
杉菜沢入口,秋田市,南部線雄和Bコース
川口,羽後交通（株）,千屋線
中里温泉入口,大仙市,コミュニティバス長信田線
小戸川（会館前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
高尾海又,由利本荘市,市コミバス　12高尾線
平和中学校前,大仙市,"コミュニティバス杉山田線, コミュニティバス南外線"
上村,大仙市,コミュニティバス長信田線
松ヶ崎大町,羽後交通（株）,"松ヶ崎線, （急行）本荘・秋田線"
松ヶ崎共済会館,由利本荘市,市コミバス　7岩城線
松ヶ崎共済会館前,羽後交通（株）,"松ヶ崎線, （急行）本荘・秋田線"
川口街道,羽後交通（株）,角館・六郷線
熊元,大仙市,コミュニティバス長信田線
かみおか温泉,大仙市,"コミュニティバス杉山田線, コミュニティバス南外線"
王野田,大仙市,コミュニティバス長信田線
鶴田,大仙市,コミュニティバス長信田線
下古道,羽後交通（株）,大曲・角館線
南福島,大仙市,コミュニティバス長信田線
上川原,羽後交通（株）,角館・六郷線
神宮寺駅前角,大仙市,"コミュニティバス杉山田線, コミュニティバス南外線"
神の沢,羽後交通（株）,"松ヶ崎線, （急行）本荘・秋田線"
円行寺（会館前）,大仙市,西仙北地域市民バス上戸川・白坂線
羽後亀田駅,羽後交通（株）,松ヶ崎線
羽後亀田駅,由利本荘市,"市コミバス　7岩城線, 市コミバス　8南沢線"
神岡小学校前,大仙市,"コミュニティバス杉山田線, コミュニティバス南外線"
六呂田,由利本荘市,市コミバス　8南沢線
上蛇田,由利本荘市,市コミバス　8南沢線
東北農業研究センター前,羽後交通（株）,大曲・角館線
神岡郵便局前,大仙市,コミュニティバス南外線
松ヶ崎出張所前,羽後交通（株）,"松ヶ崎線, （急行）本荘・秋田線"
黒沢,羽後交通（株）,千屋線
三本扇,羽後交通（株）,角館・六郷線
下蛇田,由利本荘市,市コミバス　8南沢線
屋敷南,大仙市,コミュニティバス南外線
館ノ越,大仙市,"コミュニティバス杉山田線, コミュニティバス南外線"
間倉,大仙市,"コミュニティバス杉山田線, コミュニティバス南外線"
横堀小学校前,大仙市,コミュニティバス長信田線
滝ノ沢（佐藤敏夫宅前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
下黒川,由利本荘市,市コミバス　8南沢線
松ヶ崎浜辺,羽後交通（株）,"松ヶ崎線, （急行）本荘・秋田線"
下福田,大仙市,コミュニティバス長信田線
坂繋（会館前）,大仙市,西仙北地域市民バス上戸川・白坂線
中俣,由利本荘市,市コミバス　12高尾線
野沢,羽後交通（株）,角館・六郷線
高屋敷,羽後交通（株）,大曲・角館線
十ニノ下,由利本荘市,市コミバス　12高尾線
西寺村,大仙市,コミュニティバス長信田線
真昼川橋,羽後交通（株）,千屋線
愛宕下,大仙市,コミュニティバス南外線
影左エ門畑（佐藤清宅前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
碇,由利本荘市,市コミバス　12高尾線
猿井沢（佐々木傳治宅前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
中ノ沢入口,秋田市,南部線雄和Bコース
常保寺,羽後交通（株）,大曲・角館線
木直,大仙市,コミュニティバス南外線
平形,大仙市,コミュニティバス南外線
中屋敷,大仙市,コミュニティバス長信田線
折林,羽後交通（株）,"松ヶ崎線, （急行）本荘・秋田線"
大道,羽後交通（株）,千屋線
木直上,大仙市,コミュニティバス南外線
大場台（消防格納庫前）,大仙市,西仙北地域市民バス猿井沢・皆別当線
下柳町,大仙市,"コミュニティバス杉山田線, コミュニティバス南外線"
殿屋敷,羽後交通（株）,大曲・角館線
柳町,大仙市,"コミュニティバス杉山田線, コミュニティバス南外線"
坊田,大仙市,コミュニティバス南外線
馬場添,羽後交通（株）,千屋線
堀切入口,由利本荘市,市コミバス　12高尾線
JA南外支店前,大仙市,コミュニティバス南外線
