停留所名,事業者名,バス系統
木之香,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
南原,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
阿権,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
本川,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
鹿浦,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
喜念,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
阿三,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
佐弁,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
目手久,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
西伊仙,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
伊仙町役場,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
面縄局前,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
長道,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
西検福,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
西面縄,徳之島総合陸運（株）,亀津〜伊仙〜犬田布
芝,加計呂麻バス（有）,瀬相〜実久
実久,加計呂麻バス（有）,瀬相〜実久
薩川,加計呂麻バス（有）,瀬相〜実久
瀬武,加計呂麻バス（有）,瀬相〜実久
木慈,加計呂麻バス（有）,瀬相〜実久
武名,加計呂麻バス（有）,瀬相〜実久
阿多地,加計呂麻バス（有）,瀬相〜阿多地
三浦,加計呂麻バス（有）,瀬相〜実久
須子茂,加計呂麻バス（有）,瀬相〜阿多地
嘉入,加計呂麻バス（有）,瀬相〜阿多地
俵,加計呂麻バス（有）,"瀬相〜実久, 瀬相〜阿多地"
瀬相,加計呂麻バス（有）,"瀬相〜実久, 瀬相〜秋徳（佐知克）〜生間, 瀬相〜押角〜生間, 瀬相〜西阿室, 瀬相〜阿多地"
呑之浦,加計呂麻バス（有）,瀬相〜押角〜生間
スリ浜,加計呂麻バス（有）,瀬相〜押角〜生間
押角,加計呂麻バス（有）,瀬相〜押角〜生間
於斉,加計呂麻バス（有）,瀬相〜秋徳（佐知克）〜生間
西阿室,加計呂麻バス（有）,瀬相〜西阿室
渡連,加計呂麻バス（有）,生間〜徳浜
諸数,加計呂麻バス（有）,瀬相〜押角〜生間
勝能,加計呂麻バス（有）,瀬相〜押角〜生間
安脚場,加計呂麻バス（有）,生間〜徳浜
伊子茂,加計呂麻バス（有）,瀬相〜秋徳（佐知克）〜生間
