停留所名,事業者名,バス系統
波見口,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
京丹後市役所前,丹後海陸交通（株）,"27　峰山四辻線, 28　峰山延利線"
関上,京丹後市,田村線
関,京丹後市,田村線
金刀比羅神社前,丹後海陸交通（株）,"25　峰山線, 47　丹後峰山線"
佐内,京丹後市,田村線
関山王,京丹後市,田村線
菅峠,丹後海陸交通（株）,"25　峰山線, 47　丹後峰山線"
製材所前,京丹後市,湊線
中野,丹後海陸交通（株）,28　峰山延利線
荒山大橋前,丹後海陸交通（株）,"44・46　海岸線, 71　久美浜線"
海と星の公園下,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
久住,京丹後市,弥栄延利線：溝谷〜新宮〜溝谷
大井,京丹後市,佐濃北線
荒山,丹後海陸交通（株）,28　峰山延利線
菅,丹後海陸交通（株）,"25　峰山線, 47　丹後峰山線"
甲山,京丹後市,田村線
小松浜,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
新治口,丹後海陸交通（株）,71　久美浜線
弁天橋,京丹後市,田村線
一軒屋,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
にしがき長岡店前,丹後海陸交通（株）,27　峰山四辻線
京丹後警察署前,丹後海陸交通（株）,"25　峰山線, 47　丹後峰山線"
新町,丹後海陸交通（株）,27　峰山四辻線
新治,丹後海陸交通（株）,71　久美浜線
途中ヶ丘運動公園前,丹後海陸交通（株）,27　峰山四辻線
久美浜小学校,京丹後市,二区環状線
マイン前,丹後海陸交通（株）,"25　峰山線, 27　峰山四辻線, 28　峰山延利線, 44・46　海岸線, 47　丹後峰山線, 71　久美浜線"
畑川橋,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
長岡団地前,丹後海陸交通（株）,"25　峰山線, 28　峰山延利線, 47　丹後峰山線"
かぶと山駅,京丹後市,"佐濃北線, 川上線"
五十河,京丹後市,弥栄延利線：溝谷〜新宮〜溝谷
小町公園,丹後海陸交通（株）,28　峰山延利線
新町,京丹後市,二区環状線
稲葉本家,京丹後市,"佐濃南線, 佐濃北線, 川上線, 二区環状線"
稲葉本家,丹後海陸交通（株）,71　久美浜線
壱分,京丹後市,佐濃北線
米川,丹後海陸交通（株）,"25　峰山線, 47　丹後峰山線"
永留本谷,京丹後市,佐濃北線
川東,丹後海陸交通（株）,27　峰山四辻線
十楽,京丹後市,"佐濃南線, 佐濃北線, 川上線, 田村線, 二区環状線, 湊線"
十楽,丹後海陸交通（株）,71　久美浜線
新宮,京丹後市,弥栄延利線：溝谷〜新宮〜溝谷
油池,京丹後市,川上線
姫御前,丹後海陸交通（株）,25　峰山線
長岡公民館前,丹後海陸交通（株）,28　峰山延利線
久美浜駅,京丹後市,"佐濃南線, 佐濃北線, 川上線, 田村線, 二区環状線, 湊線"
久美浜駅,丹後海陸交通（株）,71　久美浜線
向町,京丹後市,"田村線, 二区環状線, 湊線"
日置,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
久美浜中学校下,京丹後市,二区環状線
久美浜中学校,京丹後市,"佐濃南線, 川上線, 田村線, 湊線"
河辺,丹後海陸交通（株）,27　峰山四辻線
神谷,京丹後市,二区環状線
