停留所名,事業者名,バス系統
古関（循環）,庄内町,循環路線1コース
泉田十字路,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
第四公民館,庄内町,幹線路線（立谷沢余目線）
黒沢,新庄市,市営バス　土内線
西袋公民館前,庄内町,循環路線3コース
山の神入口,鮭川村,鮭川村村営バス　日下〜真室川線
古関（幹線）,庄内町,幹線路線（立谷沢余目線）
南興屋,庄内町,循環路線1コース
泉田四番町,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
主殿新田,庄内町,循環路線1コース
長沼温泉口,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
小和田,鮭川村,鮭川村村営バス　羽根沢〜新庄線
橋の脇,庄内町,循環路線3コース
中野,庄内町,循環路線1コース
山の神,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
段ノ下,鮭川村,鮭川村村営バス　羽根沢〜新庄線
吉沢,新庄市,市営バス　土内線
清水田,鮭川村,鮭川村村営バス　羽根沢〜新庄線
泉田三番町,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
新渕,鮭川村,鮭川村村営バス　羽根沢〜新庄線
境興屋,庄内町,循環路線3コース
真木,鮭川村,鮭川村村営バス　羽根沢〜新庄線
吉方,庄内町,循環路線3コース
旧中渡保育所前,鮭川村,鮭川村村営バス　羽根沢〜新庄線
庄内総合支庁前,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
前田野目,庄内町,循環路線3コース
中渡,鮭川村,鮭川村村営バス　羽根沢〜新庄線
佐渡,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線"
小橋,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
西興野,庄内町,幹線路線（立谷沢余目線）
福島,庄内町,循環路線3コース
鮭川村役場前,鮭川村,"鮭川村村営バス　日下〜真室川線, 鮭川村村営バス　大芦沢〜豊里駅線, 鮭川村村営バス　羽根沢〜新庄線"
六軒屋,新庄市,市営バス　土内線
大真木,庄内町,循環路線3コース
栄町,庄内町,幹線路線（立谷沢余目線）
保健センター,鮭川村,鮭川村村営バス　羽根沢〜新庄線
荒鍋,庄内町,幹線路線（立谷沢余目線）
高壇,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
三川町役場前,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
第2種苗センター前,庄内町,"幹線路線（立谷沢余目線）, 循環路線3コース"
道の駅しょうない,庄内町,幹線路線（立谷沢余目線）
太陽館前,鮭川村,鮭川村村営バス　羽根沢〜新庄線
狩川駅,庄内町,幹線路線（立谷沢余目線）
緑町,庄内町,幹線路線（立谷沢余目線）
三本木,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
小泉入口,新庄市,市営バス　土内線
狩川駅前,庄内交通（株）,鶴岡〜清川
狩川銀行前,庄内交通（株）,鶴岡〜清川
旧狩川銀行前,庄内町,幹線路線（立谷沢余目線）
本小野方,庄内町,循環路線3コース
小泉,新庄市,市営バス　土内線
清川駅,庄内交通（株）,鶴岡〜清川
清川駅前,庄内町,幹線路線（立谷沢余目線）
東本町,庄内交通（株）,鶴岡〜清川
神室荘前,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
鶴田野,鮭川村,鮭川村村営バス　羽根沢〜新庄線
立川庁舎前,庄内交通（株）,鶴岡〜清川
立川総合支所,庄内町,"幹線路線（立谷沢余目線）, 循環路線3コース"
公民館前,新庄市,市営バス　土内線
上大渕,鮭川村,鮭川村村営バス　羽根沢〜新庄線
新田目,庄内町,循環路線3コース
東興野,庄内交通（株）,鶴岡〜清川
東興野,庄内町,幹線路線（立谷沢余目線）
旧商工会前,庄内交通（株）,鶴岡〜清川
旧商工会前,庄内町,幹線路線（立谷沢余目線）
清川,庄内交通（株）,鶴岡〜清川
清川,庄内町,幹線路線（立谷沢余目線）
中山,新庄市,市営バス　土内線
桑田,庄内町,循環路線3コース
返吉,庄内町,循環路線3コース
東松並町,庄内交通（株）,"湯野浜温泉⇒善宝寺⇒鶴岡, 鶴岡〜庄内観光物産館〜善宝寺〜湯野浜温泉"
荒小屋,山交バス（株）,"新庄〜金山線（最上公園経由）, 新庄〜金山線（上台中経由）, 新庄〜金山線（万場町経由）"
三川中学校前,庄内交通（株）,"鶴岡〜酒田, 外内島〜鶴岡駅前・エスモールバスターミナル〜イオンモール三川"
