停留所名,事業者名,バス系統
GR大和,飯南町,飯南町生活路線バス　谷・赤名・頓原線
グリーンロード大和,美郷町,"川本美郷線, 布施線"
道の駅GR大和,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発"
東波子,石見交通（株）,周布江津線
道の駅かわもと,石見交通（株）,江津川本線
北ノ上,備北交通（株）,赤名線
大和中学校,美郷町,"川本美郷線, 布施線"
住江橋,石見交通（株）,江津川本線
波子,石見交通（株）,周布江津線
千田,石見交通（株）,有福線
都橋,飯南町,飯南町生活路線バス　谷・赤名・頓原線
都橋,美郷町,川本美郷線
桜江大橋,石見交通（株）,江津川本線
上笹目,美郷町,布施線
上尾原,石見交通（株）,江津川本線
鹿賀,石見交通（株）,江津川本線
西波子,石見交通（株）,周布江津線
下尾原,石見交通（株）,江津川本線
坂本橋,石見交通（株）,江津川本線
目田,石見交通（株）,有福線
アクアス前,石見交通（株）,周布江津線
下本郷,飯南町,飯南町生活路線バス　谷・赤名・頓原線
下本郷,美郷町,"川本美郷線, 布施線"
川戸,石見交通（株）,江津川本線
元折,石見交通（株）,江津川本線
坂本口,石見交通（株）,江津川本線
臼木,石見交通（株）,江津川本線
郵便局,飯南町,飯南町生活路線バス　谷・赤名・頓原線
桜江総合センター,石見交通（株）,江津川本線
診療所前,美郷町,"川本美郷線, 布施線"
船津,石見交通（株）,江津川本線
榎谷口,石見交通（株）,江津川本線
石見都賀,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発"
久代開拓,石見交通（株）,周布江津線
大貫橋,石見交通（株）,江津川本線
旧跡市小前,石見交通（株）,有福線
宮内中,美郷町,布施線
本郷,飯南町,飯南町生活路線バス　谷・赤名・頓原線
本郷,美郷町,"川本美郷線, 布施線"
和田,石見交通（株）,江津川本線
宮内,美郷町,布施線
久代,石見交通（株）,周布江津線
跡市,石見交通（株）,有福線
上宮内,美郷町,布施線
川越大橋,石見交通（株）,江津川本線
西跡市,石見交通（株）,有福線
御領橋,飯南町,飯南町生活路線バス　谷・赤名・頓原線
笹目口,美郷町,布施線
川越生活改善センター前,石見交通（株）,江津川本線
生り畑,石見交通（株）,有福線
大久保,石見交通（株）,周布江津線
村之郷口,美郷町,布施線
都賀大橋,飯南町,飯南町生活路線バス　谷・赤名・頓原線
都賀大橋,美郷町,"川本美郷線, 布施線"
都賀大橋,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発"
味方,石見交通（株）,有福線
大和小学校,飯南町,飯南町生活路線バス　谷・赤名・頓原線
大和小学校,美郷町,"川本美郷線, 布施線"
都賀西,飯南町,飯南町生活路線バス　谷・赤名・頓原線
川越,石見交通（株）,江津川本線
家畜診療所前,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発"
大津,石見交通（株）,有福線
東堂庭,石見交通（株）,有福線
西堂庭,石見交通（株）,有福線
村之郷,美郷町,布施線
東下有福,石見交通（株）,有福線
堂庭,石見交通（株）,有福線
国分寺,石見交通（株）,周布江津線
上野,美郷町,川本美郷線
大原口,美郷町,布施線
下有福,石見交通（株）,有福線
比敷,美郷町,布施線
