停留所名,事業者名,バス系統
桜台わんぱく広場,和歌山バス那賀（株）,紀伊粉河線　28
紀泉台,岩出市,西巡回［紀泉台・吉田］コース
紀泉台,和歌山バス那賀（株）,"紀伊粉河線　24, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　急38, 紀伊粉河線　126"
北中,紀の川市,地域巡回バス　14北勢田コース
桜台西,岩出市,中央巡回［南大池・中黒］コース
中ノ才南,紀の川市,地域巡回バス　11川原西脇コース
青洲の里前,紀の川市,地域巡回バス　10名手上那賀支所コース
猪の垣,紀の川市,地域巡回バス　12赤尾藤井コース
猪の垣,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
北長田,紀の川市,地域巡回バス　12赤尾藤井コース
北長田,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
北志野,紀の川市,地域巡回バス　12赤尾藤井コース
北志野,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
さくら公園,岩出市,中央巡回［南大池・中黒］コース
さくら公園,和歌山バス那賀（株）,紀伊粉河線　28
紀泉台西口,和歌山バス那賀（株）,"紀伊粉河線　24, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　急38, 紀伊粉河線　126"
南志野,紀の川市,地域巡回バス　12赤尾藤井コース
南志野,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
西安上北,岩出市,西巡回［紀泉台・吉田］コース
西安上北,和歌山バス那賀（株）,"紀伊粉河線　24, 紀伊粉河線　26, 紀伊粉河線　急38, 紀伊粉河線　126"
根来郵便局前,岩出市,中央巡回［南大池・中黒］コース
南志野集会所前,紀の川市,地域巡回バス　12赤尾藤井コース
巡回穴伏,紀の川市,地域巡回バス　10名手上那賀支所コース
粉河寺西,紀の川市,地域巡回バス　12赤尾藤井コース
粉河寺西,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
北大池村中,岩出市,東巡回［船戸・根来］コース
渋田,かつらぎ町,"新城・花園コース, 天野コース"
桜台地区公民館前,岩出市,中央巡回［南大池・中黒］コース
桜台,和歌山バス那賀（株）,紀伊粉河線　28
秋葉台,紀の川市,地域巡回バス　11川原西脇コース
北勢田,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
那賀中学校前,紀の川市,地域巡回バス　10名手上那賀支所コース
相谷,岩出市,西巡回［紀泉台・吉田］コース
四日市,紀の川市,地域巡回バス　14北勢田コース
四日市,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
南中,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
根来,岩出市,"中央巡回［南大池・中黒］コース, 東巡回［船戸・根来］コース"
根来,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
勢田,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
根来西,岩出市,"中央巡回［南大池・中黒］コース, 東巡回［船戸・根来］コース"
根来西,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
粉河寺,紀の川市,地域巡回バス　12赤尾藤井コース
粉河寺,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
根来東,岩出市,中央巡回［南大池・中黒］コース
根来東,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
池田学校前,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
勢田西,和歌山バス那賀（株）,粉河熊取線
安上,岩出市,"中央巡回［南大池・中黒］コース, 東巡回［船戸・根来］コース"
安上,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
桜台,岩出市,中央巡回［南大池・中黒］コース
桜台,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
西安上,岩出市,西巡回［紀泉台・吉田］コース
経塚南,岩出市,西巡回［紀泉台・吉田］コース
相谷東,岩出市,西巡回［紀泉台・吉田］コース
根来,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 岩出樽井線, 岩出りんくう線"
東三谷,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
東三谷,紀の川市・岩出市,紀の川コミュニティバス
西安上,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
相谷らんかん橋,岩出市,西巡回［紀泉台・吉田］コース
相谷らんかん橋,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
丹生橋東,紀の川市,地域巡回バス　11川原西脇コース
めっけもん広場前,紀の川市,地域巡回バス　15三谷コース
めっけもん広場前,紀の川市・岩出市,紀の川コミュニティバス
中三谷,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
山池ノ前,岩出市,西巡回［紀泉台・吉田］コース
西三谷,紀の川市,地域巡回バス　15三谷コース
西三谷,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
野上野西,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
安上南,岩出市,"西巡回［紀泉台・吉田］コース, 中央巡回［南大池・中黒］コース, 東巡回［船戸・根来］コース"
相谷,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
巡回中三谷,紀の川市,地域巡回バス　15三谷コース
