停留所名,事業者名,バス系統
片町三差路,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸, 村上-布部-縄文の里朝日線"
片町,村上市,まちなか循環バス大回り
片町,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸, 村上-布部-縄文の里朝日線"
秋葉神社前,村上市,まちなか循環バス大回り
秋葉神社前,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸, 村上-布部-縄文の里朝日線"
加賀町,村上市,まちなか循環バス大回り
山辺里（国道）,新潟交通観光バス（株）,"村上-北中線, 村上-岩沢-高根線, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日"
泉町,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸, 村上-布部-縄文の里朝日線"
上片町,村上市,まちなか循環バス大回り
上片町,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸, 村上-布部-縄文の里朝日線"
中等教育学校前,村上市,せなみ巡回バス
中等教育学校前,新潟交通観光バス（株）,村上-馬下　寒川-府屋線
イヨボヤ会館,村上市,まちなか循環バス大回り
はまなす病院前,村上市,せなみ巡回バス
小助島,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸, 村上-布部-縄文の里朝日線"
石原,村上市,まちなか循環バス大回り
石原,新潟交通観光バス（株）,村上-布部-縄文の里朝日線
塩町,村上市,まちなか循環バス大回り
村上小町郵便局前,村上市,まちなか循環バス小回り
鍛冶町（北線）,村上市,まちなか循環バス大回り
塩町稲荷神社前,村上市,まちなか循環バス大回り
小町,村上市,まちなか循環バス小回り
三之町,村上市,まちなか循環バス大回り
しぶや小児科前,村上市,まちなか循環バス大回り
しぶや小児科前,新潟交通観光バス（株）,"下関-新町-村上線, 村上営業所-村上総合病院・新町-縄文の里朝日"
村上小学校前,村上市,まちなか循環バス小回り
村上保健所前,村上市,まちなか循環バス大回り
村上保健所前,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸, 村上-布部-縄文の里朝日線"
大欠,村上市,"まちなか循環バス大回り, せなみ巡回バス"
大欠,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-塩野町車庫前, 村上-大須戸, 村上-岩沢-高根線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
新町（国道）,村上市,まちなか循環バス大回り
新町（国道）,新潟交通観光バス（株）,"村上-北中線, 村上-岩沢-高根線, 村上営業所-村上総合病院・新町-縄文の里朝日"
大町,村上市,まちなか循環バス小回り
鍛冶町,村上市,まちなか循環バス小回り
鍛治町,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
肴町上通,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
小国町,村上市,まちなか循環バス小回り
小国町,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
あかまつ荘前,村上市,せなみ巡回バス
村上市役所,村上市,まちなか循環バス小回り
新町,村上市,まちなか循環バス大回り
新町,新潟交通観光バス（株）,"下関-新町-村上線, 村上営業所-村上総合病院・新町-縄文の里朝日"
安良町,村上市,まちなか循環バス小回り
安良町,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
二之町,村上市,まちなか循環バス大回り
二之町,新潟交通観光バス（株）,"下関-新町-村上線, 村上営業所-村上総合病院・新町-縄文の里朝日"
肴町弁天坂,村上市,まちなか循環バス小回り
はまなす荘,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
肴町,村上市,"まちなか循環バス大回り, せなみ巡回バス"
肴町,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-塩野町車庫前, 村上-大須戸, 村上-岩沢-高根線, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
緑町,村上市,"まちなか循環バス大回り, せなみ巡回バス"
緑町,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-塩野町車庫前, 村上-大須戸, 村上-岩沢-高根線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
中央図書館前,村上市,まちなか循環バス小回り
ニューハートピア新潟瀬波,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
村上税務署前,村上市,まちなか循環バス大回り
上町,村上市,"まちなか循環バス大回り, まちなか循環バス小回り"
上町,新潟交通観光バス（株）,"下関-新町-村上線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
旧病院前（花）,新潟交通観光バス（株）,"村上-塩野町車庫前, 村上-大須戸, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
長井町,村上市,まちなか循環バス小回り
NTT前,村上市,まちなか循環バス大回り
NTT前,新潟交通観光バス（株）,"下関-新町-村上線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
飯野,村上市,まちなか循環バス大回り
村上駅前,村上市,"まちなか循環バス大回り, まちなか循環バス小回り, せなみ巡回バス"
村上駅前,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-塩野町車庫前, 村上-大須戸, 村上-岩沢-高根線, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
旧病院前,村上市,"まちなか循環バス大回り, まちなか循環バス小回り, せなみ巡回バス"
村上営業所,村上市,"まちなか循環バス大回り, まちなか循環バス小回り, せなみ巡回バス"
村上営業所,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-塩野町車庫前, 村上-大須戸, 村上-岩沢-高根線, 村上-布部-縄文の里朝日線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
旧病院前（P）,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-岩沢-高根線, 村上営業所-村上総合病院・新町-縄文の里朝日"
田口,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-岩沢-高根線"
営林署前,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
羽黒町,村上市,まちなか循環バス小回り
村上高校奨学会館前,村上市,まちなか循環バス大回り
瀬波温泉なぎさ通り,村上市,せなみ巡回バス
村上高校前,村上市,"まちなか循環バス大回り, まちなか循環バス小回り"
村上高校前,新潟交通観光バス（株）,"村上-北中線, 村上-岩沢-高根線"
村上総合病院前,村上市,"まちなか循環バス大回り, せなみ巡回バス"
