停留所名,事業者名,バス系統
新堤,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
大山,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
岡田河岸,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
川間ゴルフ場,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
ウェルフェア前,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
野田病院,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
阿部,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
権現参道入口,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
須賀神社入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
天王前,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
葵の園前,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
天神社前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
三本木,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
川間小学校入口,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
富蔵院前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
東金野井下,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
川間局入口,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
船形第一公園,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
