停留所名,事業者名,バス系統
石田前,志賀町,土田東回り線
営団,志賀町,"土田西回り線, 堀松・上熊野線"
ベイモール前,能登島交通（株）,曲線
つつじケ浜,北鉄能登バス（株）,和倉線
シルバーハウス,志賀町,"土田東回り線, 土田西回り線, 堀松・上熊野線"
赤住,志賀町,志加浦線
卸売市場前,北鉄能登バス（株）,"崎山循環線, 脇線"
土田支所前,志賀町,土田西回り線
土田支所前,北鉄能登バス（株）,高浜線
山の寺寺院群,七尾市,まりん号
徳田集会所,志賀町,土田東回り線
東湊小学校前,北鉄能登バス（株）,"崎山循環線, 脇線"
殿,北鉄能登バス（株）,"崎山循環線, 脇線"
恵寿病院前,能登島交通（株）,曲線
恵寿病院前,北鉄能登バス（株）,和倉線
沢野,北鉄能登バス（株）,"崎山循環線, 脇線"
恵寿総合病院前,七尾市,ぐるっとセブン
五里峠南,志賀町,堀松・上熊野線
直津町,七尾市,ぐるっとセブン
赤住公民館,志賀町,志加浦線
牛ヶ首,志賀町,堀松・上熊野線
牛ヶ首,北鉄能登バス（株）,富来線
フローリア前,七尾市,ぐるっとセブン
寿町,七尾市,ぐるっとセブン
寿町,北鉄能登バス（株）,和倉線
舘開中央,志賀町,土田東回り線
松戸,志賀町,志加浦線
渕ヶ谷内,志賀町,土田東回り線
牛ヶ首集会所,志賀町,堀松・上熊野線
小島橋,七尾市,"ぐるっとセブン, まりん号"
小島橋,北鉄能登バス（株）,"和倉線, 高浜線"
臼池,北鉄能登バス（株）,"崎山循環線, 脇線"
杉森,七尾市,田鶴浜地域バス
杉森,北鉄能登バス（株）,三階線
能登食祭市場,七尾市,まりん号
能登食祭市場,北鉄能登バス（株）,和倉線
食祭市場前,七尾市,ぐるっとセブン
食祭市場,能登島交通（株）,曲線
百海,北鉄能登バス（株）,"崎山循環線, 脇線"
花嫁のれん館前,七尾市,まりん号
府中町,七尾市,まりん号
矢田新中央,北鉄能登バス（株）,"崎山循環線, 脇線"
小丸山城址公園前,七尾市,まりん号
万行浜通り,北鉄能登バス（株）,"崎山循環線, 脇線"
小丸山台2丁目,七尾市,ぐるっとセブン
小丸山台2丁目,北鉄能登バス（株）,"崎山循環線, 羽七東線"
七尾軍艦所跡,七尾市,まりん号
矢田新東,北鉄能登バス（株）,"崎山循環線, 脇線"
桧物町,七尾市,ぐるっとセブン
桧物町,北鉄能登バス（株）,和倉線
仙対橋,七尾市,まりん号
道興寺前,志賀町,土田東回り線
赤坂,志賀町,土田東回り線
湊町口,北鉄能登バス（株）,"崎山循環線, 脇線"
江野,志賀町,志加浦線
ひらそ地蔵,志賀町,堀松・上熊野線
小丸山台一丁目,能登島交通（株）,曲線
小丸山台1丁目,七尾市,ぐるっとセブン
小丸山台1丁目,北鉄能登バス（株）,"崎山循環線, 羽七東線"
小丸山台3丁目,七尾市,ぐるっとセブン
小丸山台3丁目,北鉄能登バス（株）,"崎山循環線, 羽七東線"
青山彩光苑前,七尾市,ぐるっとセブン
七尾美術館前,七尾市,まりん号
七尾美術館前,北鉄能登バス（株）,"和倉線, 三階線, 満仁線"
小丸山公園下,能登島交通（株）,曲線
小丸山城址公園,北鉄能登バス（株）,"崎山循環線, 和倉線, 高浜線, 羽七東線, 三階線, 満仁線"
ワークパル前,七尾市,まりん号
牧山,志賀町,"土田東回り線, 土田西回り線"
牧山,北鉄能登バス（株）,高浜線
能登総合病院,七尾市,"ぐるっとセブン, まりん号, 田鶴浜地域バス"
公立能登総合病院,能登島交通（株）,曲線
能登総合病院,北鉄能登バス（株）,"崎山循環線, 和倉線, 羽七東線, 三階線, 満仁線"
七尾駅前,能登島交通（株）,曲線
七尾駅前,北鉄能登バス（株）,"崎山循環線, 脇線, 和倉線, 高浜線, 羽七東線, 三階線, 満仁線"
岩屋化石層前,七尾市,まりん号
ミナ．クル,七尾市,まりん号
西藤橋,北鉄能登バス（株）,"和倉線, 高浜線, 羽七東線, 三階線, 満仁線"
郡町,北鉄能登バス（株）,"崎山循環線, 脇線"
矢田高木森古墳前,七尾市,まりん号
七尾市役所,七尾市,まりん号
七尾駅前,加越能バス（株）,和倉温泉直行バス「わくライナー」
市役所車庫,七尾市,やまびこ号
JR七尾駅,七尾市,"ぐるっとセブン, やまびこ号, まりん号"
ロイヤルシティ3,志賀町,まちなか循環線志賀の郷ルート
青山町口,七尾市,ぐるっとセブン
川原町,七尾市,ぐるっとセブン
川原町,北鉄能登バス（株）,"崎山循環線, 脇線, 羽七東線"
岩屋,北鉄能登バス（株）,"和倉線, 三階線, 満仁線"
大笹,北鉄能登バス（株）,富来線
万行町桜台団地,七尾市,まりん号
猪の谷,志賀町,堀松・上熊野線
青谷,志賀町,土田東回り線
西下,七尾市,田鶴浜地域バス
西下,北鉄能登バス（株）,満仁線
満仁,北鉄能登バス（株）,満仁線
岩屋町,七尾市,ぐるっとセブン
岩屋町,北鉄能登バス（株）,"高浜線, 羽七東線, 三階線, 満仁線"
庵港,北鉄能登バス（株）,脇線
百浦,志賀町,志加浦線
池崎中,七尾市,ぐるっとセブン
吉田中勢橋,七尾市,田鶴浜地域バス
中勢橋,北鉄能登バス（株）,満仁線
相馬住宅前,北鉄能登バス（株）,満仁線
火打谷,北鉄能登バス（株）,高浜線
吉田安井宅前,七尾市,田鶴浜地域バス
ロイヤルシティ2,志賀町,まちなか循環線志賀の郷ルート
七尾中学校,七尾市,やまびこ号
七尾中学校,北鉄能登バス（株）,"高浜線, 羽七東線, 三階線, 満仁線"
町屋口,北鉄能登バス（株）,満仁線
吉田,北鉄能登バス（株）,満仁線
火打谷,志賀町,土田東回り線
小山,志賀町,土田西回り線
本府中町,七尾市,ぐるっとセブン
本府中,北鉄能登バス（株）,羽七東線
藤橋,七尾市,ぐるっとセブン
藤橋,北鉄能登バス（株）,"高浜線, 羽七東線, 三階線, 満仁線"
吉田ひづめ橋,七尾市,田鶴浜地域バス
西池崎,七尾市,ぐるっとセブン
西池崎,北鉄能登バス（株）,満仁線
吉田宮の下,七尾市,田鶴浜地域バス
南百浦,志賀町,志加浦線
庵,北鉄能登バス（株）,脇線
池崎,七尾市,ぐるっとセブン
池崎,北鉄能登バス（株）,満仁線
万行町,七尾市,まりん号
梨谷小山集会所,志賀町,土田西回り線
石川県緑化センター前,北鉄能登バス（株）,高浜線
ロイヤルシティ1,志賀町,まちなか循環線志賀の郷ルート
サンライフプラザ前,七尾市,ぐるっとセブン
サンライフプラザ,七尾市,まりん号
伊久留温井口,七尾市,田鶴浜地域バス
温井,北鉄能登バス（株）,満仁線
盤若野,七尾市,ぐるっとセブン
