停留所名,事業者名,バス系統
深谷町南,桑名市,K-バス北部ルート
笹尾東1丁目,八風バス（株）,ネオポリス西高線
笹尾東一丁目,東員町,南北線
笹尾東一丁目,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
陽だまりの丘（郵政研修所前）,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 44陽だまりの丘循環線"
田中外科前,三重交通（株）,21桑名阿下喜線
城山三丁目,東員町,"東部線, 東部急行線"
城山三丁目,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
城山3丁目,八風バス（株）,ネオポリス西高線
城山一丁目,東員町,"南北線, 南北急行線"
長島,三重交通（株）,50名古屋桑名線長島経由
東員郵便局,東員町,南北線
東員郵便局前,三重交通（株）,21桑名阿下喜線
中部小学校前,桑名市,"K-バス長島ルート（南回り）, K-バス長島ルート（北回り）"
又木茶屋前,桑名市,"K-バス長島ルート（南回り）, K-バス長島ルート（北回り）"
いなべ整形外科,東員町,南北線
城山口,東員町,"南北線, 南北急行線"
日丘,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
陽だまりの丘北,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 44陽だまりの丘循環線"
消防分署北,桑名市,"K-バス長島ルート（南回り）, K-バス長島ルート（北回り）"
大木北,東員町,南北線
中津屋,東員町,南北線
伊勢大橋,三重交通（株）,50名古屋桑名線長島経由
カネスエ北,東員町,"南北線, 南北急行線"
陽だまりの丘中央,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 44陽だまりの丘循環線"
姫御前団地,桑名市,K-バス長島ルート（南回り）
総合運動公園前,桑名市,K-バス西部北ルート
総合運動公園南,三重交通（株）,"41陽だまりの丘線, 44陽だまりの丘循環線"
福祉健康センター,桑名市,"K-バス東部ルート, K-バス長島ルート（南回り）, K-バス長島ルート（北回り）"
大木,三重交通（株）,21桑名阿下喜線
カネスエ西,東員町,南北急行線
パブリック,東員町,南北線
カネスエ,東員町,南北線
田口,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
蛎塚東,桑名市,K-バス北部ルート
東員病院前,東員町,"東部線, 東部急行線"
東員病院前,三重交通（株）,"28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
鍋坂口,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
鳥取交差点西,東員町,南北線
大木神社,東員町,南北線
東汰上,桑名市,K-バス北部ルート
北山田,東員町,南北線
陽だまりの丘,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 44陽だまりの丘循環線"
嘉例川,桑名市,K-バス西部北ルート
陽だまりの丘中,桑名市,K-バス西部北ルート
陽だまりの丘南,三重交通（株）,"41陽だまりの丘線, 44陽だまりの丘循環線"
西汰上,桑名市,K-バス北部ルート
ながしま遊館,桑名市,K-バス長島ルート（南回り）
大山田四丁目,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線"
白草稲荷西,東員町,南北線
教育集会所,桑名市,K-バス長島ルート（南回り）
大山田団地,桑名市,K-バス西部北ルート
大山田団地,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 44陽だまりの丘循環線, 48桑名大山田団地線"
田口新田公会所,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
陽だまりの丘南,桑名市,K-バス西部北ルート
稲部小学校,東員町,南北線
鳥取,東員町,南北線
鳥取,三重交通（株）,21桑名阿下喜線
北小学校前,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線"
大山田団地南,三重交通（株）,"47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
福王山,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
福王山,三重交通（株）,71四日市福王山線
筒尾七丁目,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線"
なばなの里前,桑名市,K-バス長島ルート（南回り）
新大仲新田,三重交通（株）,"30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
大山田三丁目,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線"
なばなの里,三重交通（株）,長島なばなの里線
田口新田南,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
筒尾六丁目,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線"
野田5丁目北,桑名市,K-バス西部北ルート
野田五丁目北,三重交通（株）,"43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
中村接骨院,東員町,"南北線, 南北急行線"
光陵中学校前,三重交通（株）,"47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
ピアゴ,東員町,南北線
津田学園前,桑名市,K-バス西部北ルート
津田学園前,三岐鉄道（株）,津田学園線
大仲新田北,桑名市,K-バス西部北ルート
明竜町,桑名市,K-バス北部ルート
大和小学校前,桑名市,K-バス北部ルート
津田学園,三重交通（株）,"30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線"
カーマホームセンター,東員町,南北線
六把野神田公園,東員町,南北線
六把野,三重交通（株）,21桑名阿下喜線
野田五丁目南,三重交通（株）,"43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
上之輪,桑名市,K-バス北部ルート
野田5丁目南,桑名市,K-バス西部北ルート
筒尾九丁目,三重交通（株）,"40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線"
公団住宅西,三重交通（株）,"47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
広見ヶ丘,桑名市,K-バス西部北ルート
ふれあい農園東,東員町,"南北線, 南北急行線"
JA神田支店,東員町,南北線
陵成中学校前,桑名市,K-バス西部北ルート
田口南,三重交通（株）,71四日市福王山線
サンシパーク,東員町,"東部線, 南北線"
美山,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
東員保育園,東員町,南北線
広見ヶ丘,三重交通（株）,"30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線"
伊勢大橋南詰,三重交通（株）,50名古屋桑名線長島経由
播磨駅前北,桑名市,K-バス北部ルート
野田6丁目,桑名市,K-バス西部北ルート
公園南,三重交通（株）,"21桑名阿下喜線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
松の木二丁目,三重交通（株）,"21桑名阿下喜線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
野田六丁目,三重交通（株）,"43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
北大社口,東員町,南北線
センター前,三重交通（株）,"21桑名阿下喜線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
新福島,桑名市,K-バス北部ルート
大山田交番前,三重交通（株）,"21桑名阿下喜線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
公団住宅前,三重交通（株）,"21桑名阿下喜線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
東員中学前,三重交通（株）,21桑名阿下喜線
野田1丁目,桑名市,K-バス西部北ルート
野田一丁目,三重交通（株）,"21桑名阿下喜線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 43-1桑名大山田団地線"
東員駅前,三岐鉄道（株）,イオンモール東員線
東員駅,東員町,"東部線, 南北線, 南北急行線"
播磨郵便局前,桑名市,K-バス東部ルート
藤が丘三丁目,三重交通（株）,"21桑名阿下喜線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
播磨南,桑名市,K-バス東部ルート
大仲新田南,桑名市,K-バス西部北ルート
杉山整形外科,東員町,"東部線, 東部急行線"
松ノ木公園前,桑名市,K-バス西部北ルート
尾弓田,桑名市,K-バス北部ルート
稲荷橋,三重交通（株）,71四日市福王山線
藤が丘北,桑名市,K-バス西部北ルート
福島,桑名市,K-バス北部ルート
福島,三重交通（株）,50名古屋桑名線長島経由
大仲新田,三重交通（株）,"21桑名阿下喜線, 28桑名ネオポリス線"
大成町,桑名市,"K-バス東部ルート, K-バス北部ルート"
穴太,三重交通（株）,"21桑名阿下喜線, 28桑名ネオポリス線"
新西方3丁目,桑名市,K-バス西部北ルート
新西方三丁目,三重交通（株）,"21桑名阿下喜線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
藪下,東員町,南北線
星見ケ丘三丁目,三重交通（株）,"21桑名阿下喜線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
法務局前,桑名市,K-バス西部北ルート
東員町役場,東員町,"東部線, 南北線"
木村坂,東員町,南北線
イオンモール桑名口,三重交通（株）,"30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
松ノ木南,桑名市,K-バス西部北ルート
桑名工業高校前,桑名市,K-バス西部北ルート
桑名工業高校前,三重交通（株）,"21桑名阿下喜線, 28桑名ネオポリス線"
藤が丘中,桑名市,K-バス西部北ルート
総合文化センター,東員町,"東部線, 南北線"
松ノ木東,桑名市,K-バス西部北ルート
総合文化センター西,東員町,南北急行線
中部公園,東員町,南北線
葭ケ須口,桑名市,K-バス長島ルート（南回り）
穴太駅前,八風バス（株）,ネオポリス西高線
天神ヶ丘,桑名市,"K-バス東部ルート, K-バス西部南ルート, K-バス北部ルート"
新西方中央,桑名市,K-バス西部北ルート
新西方中央,三重交通（株）,"21桑名阿下喜線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48-1桑名大山田団地線"
イオンモール桑名,桑名市,"K-バス東部ルート, K-バス西部北ルート, K-バス西部南ルート"
イオンモール桑名,三重交通（株）,"30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48-1桑名大山田団地線"
星見ケ丘,三重交通（株）,"21桑名阿下喜線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
星見ヶ丘9丁目東,桑名市,K-バス西部北ルート
