停留所名,事業者名,バス系統
新井協心,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
新地平,山梨交通（株）,塩山駅〜窪平〜西沢渓谷線
新地平,山梨市,西沢渓谷線
比志上,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
比志上,北杜市,明野・須玉おでかけバス黒森江草線
上教来石,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
篠尾郵便局前,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
和田公民館前,北杜市,明野・須玉おでかけバス津金百観音線
根造,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
大久保,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
比志下,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
比志下,北杜市,明野・須玉おでかけバス黒森江草線
下教来石上,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
下原公民館前,北杜市,明野・須玉おでかけバス津金百観音線
まちや前,北杜市,北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線
広瀬,山梨市,西沢渓谷線
西和田,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
原村,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
蕪,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
大渡公民館,北杜市,明野・須玉おでかけバス黒森江草線
大渡,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
大渡,北杜市,明野・須玉おでかけバス黒森江草線
旧JA鳳来支店,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
関屋橋,北杜市,明野・須玉おでかけバス津金百観音線
下教来石下,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
下教来石下,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
建岡神社前,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
岩下公民館,北杜市,明野・須玉おでかけバス黒森江草線
高根総合支所,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線"
高根総合支所,山梨峡北交通（株）,北杜市民バス　南循環線
旧JA熱見支店前,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線"
旧JA熱見支店前,山梨峡北交通（株）,北杜市民バス　南循環線
横森,北杜市,北杜市民バス（北の杜バス）幹線0号車　南循環線
横森,山梨峡北交通（株）,北杜市民バス　南循環線
高根東小学校前,北杜市,北杜市民バス（北の杜バス）幹線0号車　南循環線
高根東小学校前,山梨峡北交通（株）,北杜市民バス　南循環線
荒田,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
荒田,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
五町田,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線, 北杜市民バス（北の杜バス）幹線2号車　北線"
五町田,山梨峡北交通（株）,北杜市民バス　南循環線
宮平公民館,北杜市,明野・須玉おでかけバス黒森江草線
柿平,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
町添,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
五町田西町（きららシティ東）,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線, 北杜市民バス（北の杜バス）幹線2号車　北線"
五町田西町（きららシティ東）,山梨峡北交通（株）,北杜市民バス　南循環線
八巻上,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
八巻上,北杜市,明野・須玉おでかけバス黒森江草線
万年橋,北杜市,明野・須玉おでかけバス津金百観音線
長坂公園前,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
キッツ前,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線, 北杜市民バス（北の杜バス）幹線2号車　北線"
キッツ前,山梨峡北交通（株）,北杜市民バス　南循環線
たかねの湯前,北杜市,北杜市民バス（北の杜バス）幹線0号車　南循環線
たかねの湯前,山梨峡北交通（株）,北杜市民バス　南循環線
八巻下,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
八巻下,北杜市,明野・須玉おでかけバス黒森江草線
長坂上町駐車場前,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線, 北杜市民バス（北の杜バス）幹線2号車　北線"
長坂上町駐車場前,山梨峡北交通（株）,北杜市民バス　南循環線
甲陽病院,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線, 北杜市民バス（北の杜バス）幹線2号車　北線"
甲陽病院,山梨峡北交通（株）,北杜市民バス　南循環線
長坂上町,北杜市,北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線
高松団地前,北杜市,北杜市民バス（北の杜バス）幹線1号車　東西線
松原上,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
松原上,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
五十田,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
五十田,北杜市,明野・須玉おでかけバス黒森江草線
中銀長坂支店前,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線, 北杜市民バス（北の杜バス）幹線2号車　北線, 北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線"
中銀長坂支店前,山梨峡北交通（株）,北杜市民バス　南循環線
松原下,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
松原下,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
長坂駅,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線1号車　清里〜長坂線, 北杜市民バス（北の杜バス）幹線2号車　北線, 北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線2号車　大泉〜長坂線"
長坂駅,山梨峡北交通（株）,北杜市民バス　南循環線
川又,北杜市,明野・須玉おでかけバス津金百観音線
中の島団地前,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
県営白州団地入口,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
県営白州団地入口,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
大日向団地入口,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線1号車　東西線, 北杜市民バス（北の杜バス）幹線3号車　西線"
大日向団地入口,山梨峡北交通（株）,北杜市民バス　南循環線
平,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
平,北杜市,明野・須玉おでかけバス黒森江草線
藤武神社前,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
やまなみ団地前,北杜市,北杜市民バス（北の杜バス）幹線0号車　南循環線
やまなみ団地前,山梨峡北交通（株）,北杜市民バス　南循環線
中丸公民館南,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
前村,北杜市,明野・須玉おでかけバス津金百観音線
上小倉公民館前,北杜市,明野・須玉おでかけバス津金百観音線
芹沢入口,山梨市,西沢渓谷線
前沢,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
前沢,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
新田,北杜市,北杜市民バス（北の杜バス）幹線0号車　南循環線
新田,山梨峡北交通（株）,北杜市民バス　南循環線
孫女橋,北杜市,明野・須玉おでかけバス黒森江草線
孫女,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
中村上,北杜市,明野・須玉おでかけバス津金百観音線
円川,山梨市,西沢渓谷線
中村下,北杜市,明野・須玉おでかけバス津金百観音線
花水橋東,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
天科,山梨市,西沢渓谷線
東向上,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
道の駅はくしゅう,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
道の駅はくしゅう,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
多麻郵便局,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
道の駅はくしゅう南,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線"
天科,山梨交通（株）,塩山駅〜窪平〜西沢渓谷線
白須スクールバス車庫,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
白須,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
白須,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
東向下,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
川浦,山梨市,西沢渓谷線
